scene,split,seq,img_path,t1,t2,t3,q1,q2,q3,q4,sp_path
heads,train,seq-02,heads/seq-02/frame-000284.color.png,0.1240496,-0.2113272,0.3197207,0.9846419,-0.0675558,0.1555607,-0.0414408,heads_seq-02_frame-000284.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000285.color.png,0.115553,-0.211783,0.3212417999999999,0.9858524,-0.0689933,0.1465942,-0.0429544,heads_seq-02_frame-000285.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000286.color.png,0.1162984,-0.211888,0.3211259,0.9858699,-0.0690905,0.1464622,-0.0428463,heads_seq-02_frame-000286.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000287.color.png,0.1064661,-0.212888,0.3224324,0.9869736,-0.0715285,0.1370458,-0.0445559,heads_seq-02_frame-000287.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000288.color.png,0.0983486,-0.2140101,0.3231886,0.9879236,-0.0746193,0.1280693,-0.0451361999999999,heads_seq-02_frame-000288.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000289.color.png,0.0985298,-0.2140442999999999,0.3231683,0.9879451,-0.0746508999999999,0.1278863,-0.0451319,heads_seq-02_frame-000289.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000290.color.png,0.0913078,-0.2154952,0.3236100999999999,0.9886999,-0.0783128,0.1190918,-0.0464416999999999,heads_seq-02_frame-000290.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000291.color.png,0.0844684999999999,-0.2161265,0.3241757,0.9890647,-0.0816033,0.1130089,-0.0481763,heads_seq-02_frame-000291.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000292.color.png,0.0846143999999999,-0.216401,0.3241486,0.9890638,-0.081868,0.1128743999999999,-0.0480596,heads_seq-02_frame-000292.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000293.color.png,0.0781048,-0.2167607,0.3243107,0.9892035,-0.0854393999999999,0.108191,-0.0497123,heads_seq-02_frame-000293.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000294.color.png,0.0710127,-0.2173057,0.3235914,0.9892781,-0.0883934,0.1035267,-0.0528924,heads_seq-02_frame-000294.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000295.color.png,0.0712085,-0.2173403,0.3235848,0.9892972,-0.0884106,0.1033953,-0.0527637,heads_seq-02_frame-000295.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000296.color.png,0.064492,-0.2169437,0.322157,0.9897492,-0.0883271,0.0966464,-0.0570467,heads_seq-02_frame-000296.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000297.color.png,0.0582566,-0.2184942,0.3201893,0.9898445,-0.0909163,0.0922082,-0.0586497,heads_seq-02_frame-000297.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000298.color.png,0.0583012,-0.2185877,0.3202065,0.9898406,-0.0909901,0.0921961,-0.058619,heads_seq-02_frame-000298.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000299.color.png,0.0518298,-0.2188186,0.3181264,0.9899645,-0.0931169999999999,0.0887842,-0.058454,heads_seq-02_frame-000299.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000300.color.png,0.0517459,-0.2190719,0.3181577,0.9899268,-0.0933523999999999,0.0889568999999999,-0.0584549,heads_seq-02_frame-000300.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000301.color.png,0.0441219,-0.2187066,0.3157057,0.9898917,-0.0967458,0.0843179999999999,-0.060375,heads_seq-02_frame-000301.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000302.color.png,0.0376458,-0.2191242,0.3116299,0.9898154,-0.0991284,0.0796661,-0.0639718,heads_seq-02_frame-000302.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000303.color.png,0.0378423,-0.2191223,0.3115272,0.9898165,-0.0991217,0.0796083,-0.0640361,heads_seq-02_frame-000303.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000304.color.png,0.0310692999999999,-0.2179945,0.3070797999999999,0.9900375,-0.0982526,0.0756524,-0.0667005,heads_seq-02_frame-000304.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000305.color.png,0.023727,-0.2167575,0.3030458,0.9900027,-0.1008271999999999,0.0705539999999999,-0.0689248,heads_seq-02_frame-000305.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000306.color.png,0.0241392,-0.2168278,0.3030012,0.9900187,-0.1008088999999999,0.0704581,-0.0688197,heads_seq-02_frame-000306.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000307.color.png,0.0170641999999999,-0.2162489999999999,0.2976803,0.9899815,-0.1031055,0.0647401,-0.0715161999999999,heads_seq-02_frame-000307.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000308.color.png,0.0173451999999999,-0.2162661,0.2976545,0.989992,-0.1030857999999999,0.0647967,-0.0713485,heads_seq-02_frame-000308.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000309.color.png,0.0092853,-0.2156068,0.2920974,0.9900126,-0.1026982,0.0606025,-0.0752026,heads_seq-02_frame-000309.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000310.color.png,0.0093375,-0.2155453999999999,0.2920627,0.9900187,-0.1026479,0.0607845,-0.075044,heads_seq-02_frame-000310.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000311.color.png,0.0017284,-0.2146435,0.2865595999999999,0.9901787,-0.1018137,0.055362,-0.0781993,heads_seq-02_frame-000311.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000312.color.png,-0.0058777,-0.2129712,0.281312,0.9905062,-0.1011541999999999,0.0488188,-0.079259,heads_seq-02_frame-000312.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000313.color.png,-0.0057026,-0.2131467,0.2813179,0.9904988,-0.1012779999999999,0.04874,-0.0792423,heads_seq-02_frame-000313.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000314.color.png,-0.014037,-0.2117471,0.2762623,0.9906807,-0.1022065,0.0407416,-0.0802848999999999,heads_seq-02_frame-000314.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000315.color.png,-0.0220967,-0.2106119,0.2710671,0.9909124,-0.1022516,0.0311262,-0.0816604,heads_seq-02_frame-000315.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000316.color.png,-0.0218532,-0.2105335,0.2710797,0.990943,-0.1021753999999999,0.031326,-0.0813073,heads_seq-02_frame-000316.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000317.color.png,-0.0307961,-0.2082498,0.2664116,0.9909422,-0.1026589999999999,0.0233924,-0.0833517,heads_seq-02_frame-000317.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000318.color.png,-0.0305428,-0.2082442,0.2663811,0.9909575,-0.1026733,0.0232892,-0.0831806,heads_seq-02_frame-000318.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000319.color.png,-0.0399230999999999,-0.2059804,0.2622308,0.9905972,-0.1054609,0.0163367,-0.0856058,heads_seq-02_frame-000319.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000320.color.png,-0.0494214,-0.2039703,0.2579487,0.9900923,-0.1081862,0.0094563999999999,-0.0890148,heads_seq-02_frame-000320.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000321.color.png,-0.0491294,-0.2039859,0.2579476,0.9901065999999998,-0.1081655,0.0091454999999999,-0.0889128,heads_seq-02_frame-000321.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000322.color.png,-0.0582428,-0.2012447,0.2538647999999999,0.9896338,-0.1099473999999999,0.0019901,-0.0923722,heads_seq-02_frame-000322.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000323.color.png,-0.0674699,-0.1992644,0.2501489,0.9889668,-0.1131106,-0.004021,-0.0955748,heads_seq-02_frame-000323.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000324.color.png,-0.0676067,-0.1994106,0.25015,0.9889555,-0.1132244999999999,-0.0040958,-0.0955535,heads_seq-02_frame-000324.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000325.color.png,-0.0767128999999999,-0.1969602,0.2460962999999999,0.9884256,-0.1155692,-0.010457,-0.0977199,heads_seq-02_frame-000325.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000326.color.png,-0.0866648999999999,-0.1939644,0.2419459,0.9876721,-0.1190398,-0.0183955,-0.0999751,heads_seq-02_frame-000326.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000327.color.png,-0.0856572,-0.1939631,0.2420212999999999,0.9877144,-0.1190198,-0.0181918,-0.0996175,heads_seq-02_frame-000327.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000328.color.png,-0.0951687,-0.1908424,0.2375882,0.9867675,-0.1227253,-0.0253796999999999,-0.1028801,heads_seq-02_frame-000328.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000329.color.png,-0.1035298,-0.1879422999999999,0.2326438,0.9859637,-0.1252287,-0.0319675,-0.1056951,heads_seq-02_frame-000329.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000330.color.png,-0.1032819,-0.1880708999999999,0.2326952,0.9859734,-0.1253328,-0.0318966,-0.1055025,heads_seq-02_frame-000330.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000331.color.png,-0.1122896999999999,-0.1844869999999999,0.2285977,0.9854108,-0.1280988,-0.0361674,-0.1060573999999999,heads_seq-02_frame-000331.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000332.color.png,-0.1224049,-0.1819717,0.2241094,0.9842694,-0.1329512,-0.0418032,-0.1085823,heads_seq-02_frame-000332.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000333.color.png,-0.1325524,-0.1790572999999999,0.2189800999999999,0.9832851,-0.1352924,-0.0462627,-0.1127211,heads_seq-02_frame-000333.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000334.color.png,-0.1323934,-0.179016,0.2190042999999999,0.9833064,-0.1352473,-0.0462145999999999,-0.1126091999999999,heads_seq-02_frame-000334.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000335.color.png,-0.1424155,-0.1742815,0.2144925,0.9826795,-0.1366387,-0.0486095,-0.1153605,heads_seq-02_frame-000335.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000336.color.png,-0.1529066,-0.1704602,0.2101732,0.9816101,-0.1408147,-0.0513654999999999,-0.1182131,heads_seq-02_frame-000336.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000337.color.png,-0.1634683999999999,-0.1671064,0.2052255999999999,0.9807969,-0.1441595,-0.0537521999999999,-0.1198593,heads_seq-02_frame-000337.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000338.color.png,-0.1631062999999999,-0.1671533999999999,0.2052308,0.9807977,-0.144153,-0.0538851,-0.1198002,heads_seq-02_frame-000338.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000339.color.png,-0.1731113,-0.1626884,0.200558,0.9801665,-0.1468973,-0.0581026,-0.1196618,heads_seq-02_frame-000339.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000340.color.png,-0.1829532999999999,-0.1587557,0.1956902999999999,0.9793876,-0.1504983,-0.0634697999999999,-0.1188351999999999,heads_seq-02_frame-000340.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000341.color.png,-0.1825747999999999,-0.1588646,0.1956931,0.9793659,-0.1505332999999999,-0.0637173,-0.1188367999999999,heads_seq-02_frame-000341.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000342.color.png,-0.1917746,-0.1540032,0.1906298,0.9788411,-0.1531647,-0.0691653,-0.1167337,heads_seq-02_frame-000342.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000343.color.png,-0.2029305,-0.1505668999999999,0.185118,0.9776851,-0.1581193,-0.0741686,-0.1167441,heads_seq-02_frame-000343.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000344.color.png,-0.2118012,-0.147523,0.1791164,0.9768601,-0.1605412,-0.0776033,-0.1181041999999999,heads_seq-02_frame-000344.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000345.color.png,-0.2119898999999999,-0.1476979,0.1791801,0.9768544,-0.1606662,-0.0774777,-0.1180635,heads_seq-02_frame-000345.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000346.color.png,-0.2212491,-0.1424777,0.1733612,0.9769792,-0.1608681,-0.0785918,-0.1160017,heads_seq-02_frame-000346.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000347.color.png,-0.230617,-0.1385655,0.168203,0.9762351,-0.1642774,-0.0815968,-0.1154118,heads_seq-02_frame-000347.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000348.color.png,-0.2303747,-0.1386209,0.1681897,0.9762216,-0.1642593,-0.0817633,-0.115434,heads_seq-02_frame-000348.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000349.color.png,-0.2388646999999999,-0.1359073999999999,0.1623412999999999,0.9758088,-0.1673366,-0.0833743999999999,-0.1133333,heads_seq-02_frame-000349.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000350.color.png,-0.2469202,-0.1315171,0.1573823999999999,0.9759953,-0.1681927999999999,-0.0851427,-0.1090642,heads_seq-02_frame-000350.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000351.color.png,-0.2550042999999999,-0.1273528,0.1525711,0.9753729,-0.1718888999999999,-0.0868679,-0.1074985,heads_seq-02_frame-000351.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000352.color.png,-0.2552379,-0.1274298,0.1525518,0.9753849,-0.171996,-0.0867275,-0.1073317,heads_seq-02_frame-000352.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000353.color.png,-0.2624989,-0.1254119,0.1479347,0.9745042,-0.1759756,-0.0870077,-0.1086458,heads_seq-02_frame-000353.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000354.color.png,-0.2702514,-0.1220972999999999,0.1429292,0.9743623,-0.1779762,-0.0847326,-0.1084569,heads_seq-02_frame-000354.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000355.color.png,-0.2784472,-0.1181599,0.1378833,0.9740321,-0.1801325,-0.0834852,-0.1088301999999999,heads_seq-02_frame-000355.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000356.color.png,-0.2859325,-0.1153563,0.1334301,0.973438,-0.1843448999999999,-0.0820896999999999,-0.1081517,heads_seq-02_frame-000356.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000357.color.png,-0.2941567,-0.1125196999999999,0.1286751,0.9731477,-0.1880708999999999,-0.0793664999999999,-0.1063663,heads_seq-02_frame-000357.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000358.color.png,-0.2940884,-0.1126057,0.1288418,0.9731408,-0.1880831,-0.0794155,-0.1063715,heads_seq-02_frame-000358.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000359.color.png,-0.3027517,-0.1097829999999999,0.1239938,0.9727314,-0.1923693,-0.0750881,-0.1055912,heads_seq-02_frame-000359.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000360.color.png,-0.3114555999999999,-0.1102012,0.1211651,0.9725832,-0.1966086,-0.0674458999999999,-0.104298,heads_seq-02_frame-000360.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000361.color.png,-0.3222149,-0.1083788,0.1168319,0.9737406,-0.1953868,-0.0589246999999999,-0.1009013999999999,heads_seq-02_frame-000361.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000362.color.png,-0.3221489,-0.1083744,0.1168511999999999,0.9737475,-0.1953662999999999,-0.0589211,-0.1008766,heads_seq-02_frame-000362.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000363.color.png,-0.3324430999999999,-0.1058704999999999,0.1127,0.9744523000000002,-0.1942585,-0.0541033999999999,-0.0988901,heads_seq-02_frame-000363.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000364.color.png,-0.3434158,-0.1063954999999999,0.1094029,0.9752333,-0.1948029,-0.0481476999999999,-0.0930247,heads_seq-02_frame-000364.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000365.color.png,-0.3534259,-0.1056557,0.1052299999999999,0.9764513,-0.1920799,-0.0467335,-0.0863951,heads_seq-02_frame-000365.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000366.color.png,-0.3607147999999999,-0.1067097,0.1026905999999999,0.9769523,-0.1913156,-0.0474394,-0.0819273,heads_seq-02_frame-000366.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000367.color.png,-0.3606973,-0.1066766,0.1026287,0.9769512,-0.1912846,-0.0475229,-0.0819638999999999,heads_seq-02_frame-000367.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000368.color.png,-0.3687835,-0.1074127999999999,0.0994568,0.9777665,-0.1893282,-0.0454338,-0.0778669,heads_seq-02_frame-000368.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000369.color.png,-0.3767195,-0.1082509,0.0966035,0.9783562,-0.1878329,-0.0420066,-0.075983,heads_seq-02_frame-000369.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000370.color.png,-0.37646,-0.1081851999999999,0.0965783,0.9783627,-0.1877611,-0.0420796,-0.076036,heads_seq-02_frame-000370.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000371.color.png,-0.3846419,-0.1101469,0.0940934,0.9787341,-0.187539,-0.0378477,-0.0740011999999999,heads_seq-02_frame-000371.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000372.color.png,-0.3934962,-0.1127192,0.0914835,0.9795543,-0.1856949,-0.0341401999999999,-0.0694644,heads_seq-02_frame-000372.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000373.color.png,-0.402545,-0.1158077,0.0892224,0.9806455,-0.181563,-0.0324758,-0.0656848999999999,heads_seq-02_frame-000373.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000374.color.png,-0.4027422,-0.1157544,0.0892682,0.9806595,-0.1814977,-0.0324915,-0.0656494,heads_seq-02_frame-000374.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000375.color.png,-0.4129494999999999,-0.116737,0.0862329,0.9821002,-0.1750237999999999,-0.0314370999999999,-0.0621088,heads_seq-02_frame-000375.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000376.color.png,-0.4223189999999999,-0.116317,0.0845301,0.9830005,-0.1712871,-0.0318272999999999,-0.0579461,heads_seq-02_frame-000376.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000377.color.png,-0.4327004,-0.1201534,0.084504,0.9828651,-0.1732462,-0.0289409,-0.0558954,heads_seq-02_frame-000377.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000378.color.png,-0.4325502,-0.1201762999999999,0.0845462,0.9828651,-0.1732301,-0.0290345,-0.0558981,heads_seq-02_frame-000378.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000379.color.png,-0.4414413,-0.1259253,0.0844363,0.9835359,-0.171922,-0.02071,-0.0516829,heads_seq-02_frame-000379.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000380.color.png,-0.4484013,-0.1273168,0.0844845,0.9850327,-0.1653636,-0.014695,-0.0463628,heads_seq-02_frame-000380.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000381.color.png,-0.4542134,-0.1271018,0.0856631,0.985948,-0.1618545,-0.0090602,-0.0403423,heads_seq-02_frame-000381.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000382.color.png,-0.4541117,-0.1271076,0.0856661,0.9859521,-0.161845,-0.0090613,-0.0402806,heads_seq-02_frame-000382.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000383.color.png,-0.4614942,-0.1307381,0.0882831,0.9861094,-0.1630291,-0.0016849,-0.0317316,heads_seq-02_frame-000383.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000384.color.png,-0.4692366,-0.1343717999999999,0.0915357,0.9864485,-0.1620704,0.0019269,-0.0254704,heads_seq-02_frame-000384.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000385.color.png,-0.4775895999999999,-0.1387183,0.0951003999999999,0.9869021,-0.1597162,0.0044658,-0.0222498,heads_seq-02_frame-000385.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000386.color.png,-0.4833425999999999,-0.1410618,0.0982051,0.9877868,-0.1542883,0.0090423999999999,-0.0197629,heads_seq-02_frame-000386.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000387.color.png,-0.4833247999999999,-0.1410742,0.0982367,0.9877857,-0.1542942,0.0090996,-0.0197461,heads_seq-02_frame-000387.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000388.color.png,-0.4884678,-0.1413007,0.101625,0.988556,-0.1491786,0.0163554,-0.0153352999999999,heads_seq-02_frame-000388.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000389.color.png,-0.4956659,-0.140751,0.1061085,0.9885274,-0.1488372999999999,0.0234547,-0.010532,heads_seq-02_frame-000389.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000390.color.png,-0.4956456,-0.140729,0.1060875,0.9885304,-0.1488243,0.0233882999999999,-0.0105827999999999,heads_seq-02_frame-000390.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000391.color.png,-0.5044528,-0.1433007999999999,0.111332,0.9877243,-0.1536995,0.0268064,-0.0076531,heads_seq-02_frame-000391.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000392.color.png,-0.5118256,-0.1456675,0.1160611,0.9873341,-0.1558476,0.0293592,-0.0045825,heads_seq-02_frame-000392.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000393.color.png,-0.5192048,-0.1469349999999999,0.1212607999999999,0.9871622,-0.1562397,0.0331537,-0.0008324999999999,heads_seq-02_frame-000393.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000394.color.png,-0.5191602,-0.1468652,0.1212379,0.9871713,-0.1561786,0.0331715,-0.000795,heads_seq-02_frame-000394.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000395.color.png,-0.5274711999999999,-0.14933,0.1268983,0.9869164,-0.1565672,0.0383281,0.0037066,heads_seq-02_frame-000395.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000396.color.png,-0.5348755000000001,-0.1505973,0.1326605,0.9869049,-0.1549797,0.0439726,0.0081495,heads_seq-02_frame-000396.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000397.color.png,-0.5432455,-0.1507871,0.1391436,0.9864995,-0.1552984,0.0505379,0.012131,heads_seq-02_frame-000397.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000398.color.png,-0.5511397,-0.1548601,0.1462706,0.9854076,-0.1592945,0.0580491,0.0150806,heads_seq-02_frame-000398.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000399.color.png,-0.5510531999999999,-0.1547212,0.1462017,0.9854237,-0.159192,0.0580485,0.0151152,heads_seq-02_frame-000399.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000400.color.png,-0.557467,-0.1621537,0.1530519,0.984561,-0.1602438,0.0675829,0.019854,heads_seq-02_frame-000400.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000401.color.png,-0.5648316999999999,-0.1635462,0.159001,0.9846844,-0.1527585,0.079624,0.0268589,heads_seq-02_frame-000401.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000402.color.png,-0.5642978,-0.1632936,0.1589681,0.9847468,-0.152535,0.0793413,0.0266774999999999,heads_seq-02_frame-000402.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000403.color.png,-0.5737611,-0.1626565,0.164948,0.984147,-0.14873,0.0906156,0.0335104,heads_seq-02_frame-000403.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000404.color.png,-0.5839331,-0.1624211,0.1711813999999999,0.9827274,-0.1499464,0.1000291,0.0419181,heads_seq-02_frame-000404.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000405.color.png,-0.5944835,-0.164147,0.1776688,0.9806556,-0.1544444999999999,0.10834,0.0521918,heads_seq-02_frame-000405.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000406.color.png,-0.5941791999999999,-0.1640433,0.1776194999999999,0.9807093,-0.1543385,0.1080511,0.052095,heads_seq-02_frame-000406.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000407.color.png,-0.6059127,-0.1680399,0.1839667,0.9785924,-0.1595568,0.113477,0.0634159,heads_seq-02_frame-000407.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000408.color.png,-0.6161239000000001,-0.1744216,0.1893246,0.9770657,-0.1614867,0.1187716,0.0718183,heads_seq-02_frame-000408.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000409.color.png,-0.6285899,-0.1791239,0.1937678,0.9757856,-0.1578995,0.1306244,0.076469,heads_seq-02_frame-000409.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000410.color.png,-0.6280597,-0.1789552,0.193685,0.9758329,-0.1577417,0.1304813,0.0764357,heads_seq-02_frame-000410.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000411.color.png,-0.6428845000000001,-0.1819597,0.1973226,0.9746325,-0.1529988,0.1426685,0.0795526999999999,heads_seq-02_frame-000411.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000412.color.png,-0.656058,-0.1846539,0.2001842,0.9740385,-0.1493551,0.1478489,0.0841587,heads_seq-02_frame-000412.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000413.color.png,-0.6690651999999999,-0.1889892,0.2031733,0.9733782,-0.1472687999999999,0.1510906,0.0895454,heads_seq-02_frame-000413.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000414.color.png,-0.6811607,-0.1927843,0.2061525,0.9727696,-0.1453631,0.1546037999999999,0.0932013,heads_seq-02_frame-000414.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000415.color.png,-0.6811555,-0.1926931,0.2060357,0.9727759,-0.1452386,0.1545916,0.09335,heads_seq-02_frame-000415.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000416.color.png,-0.6930298,-0.1959491,0.2095397999999999,0.9716068,-0.1448901,0.159886,0.097075,heads_seq-02_frame-000416.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000417.color.png,-0.7015624,-0.2004426,0.2129294,0.9702003,-0.1463061,0.1646713,0.1009414999999999,heads_seq-02_frame-000417.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000418.color.png,-0.7120373000000001,-0.2057415,0.2165661,0.968614,-0.1465842,0.1708635,0.1053833,heads_seq-02_frame-000418.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000419.color.png,-0.7209224,-0.2092244,0.2195567,0.9676587,-0.1449852999999999,0.1756134,0.1085165,heads_seq-02_frame-000419.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000420.color.png,-0.7207423000000001,-0.2092311999999999,0.2195386,0.9676465,-0.145,0.1756502999999999,0.1085462,heads_seq-02_frame-000420.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000421.color.png,-0.7285829,-0.214192,0.2229195,0.9664334,-0.1452932,0.1802282,0.1114187,heads_seq-02_frame-000421.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000422.color.png,-0.7356077,-0.2190416,0.2258657,0.9654626,-0.1446532999999999,0.1845104,0.1136369999999999,heads_seq-02_frame-000422.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000423.color.png,-0.7423943000000001,-0.2247463999999999,0.228726,0.9644626,-0.14389,0.1896724,0.1145944,heads_seq-02_frame-000423.color_sp.pth
heads,train,seq-02,heads/seq-02/frame-000424.color.png,-0.7486236,-0.2287768999999999,0.2308732999999999,0.9635636,-0.1432872999999999,0.1945126,0.1147984999999999,heads_seq-02_frame-000424.color_sp.pth
